# أدوارُ الوحدات الـ١١٢ في المستويات التي لم يغطّها كتابٌ مُودَع — مسوّدةٌ **غيرُ موقَّعة**
# التوقيع: — (غيرُ موقَّعة) | الصائغ: الآلة من محفوظها بطلب صاحب المستودع (٢٦ أيلول ٢٠٢٦) | الحال: DRAFT
# لا تدخل السجلَّ مصدرًا حتّى يكتب صاحبُ المستودع «موقَّع» في سطر التوقيع.
# الأبجديّ: حسابُ الجُمَّل المشرقيّ (أبجد هوّز حطّي كلمن سعفص قرشت ثخذ ضظغ).
# الصفة: قسمةُ ابن الجزريّ (الجهر والهمس، الشدّة والتوسّط والرخاوة، الاستعلاء والاستفال،
#   الإطباق والانفتاح، الإذلاق والإصمات، ثمّ المفردة)؛ وفي «ا» الهمزةُ والألفُ معًا لأنّ الطيَّ جمعهما.
# النحويّ: ما وافق باب الحرف في «الشخصية الإسلامية» ج٣ يُنقَل منه في التشغيل حرفيًّا؛ وهذا العمودُ صياغةُ الآلة.
# الأعمدة: الوحدة، أبجدي: القيمة، صوتي: الصفة، اشتقاقي، صرفي، نحوي، إعرابي، الدال والمدلول معًا، وظيفي: التكملة
خْ	600؛ والحركةُ لا قيمةَ لها	مهموس، رخو، مستعلٍ، منفتح، مُصمَت، تفخيمٌ بحسب ما قبله	أصليٌّ في الجذر، لا يُزاد إلا تكريرًا لعينٍ أو لامٍ (التضعيف)؛ والحالُ لا تغيّر أصالتَه	سكونُ بنية: فاءُ يَفْعَل ومَفْعول وافْعَل، وعينُ فَعْل؛ وشطرُ الشدّة الأوّل في تضعيف العين (فعّل)	حرفُ مبنًى: لا يرد حرفَ معنًى في أصناف الحرف في الكتاب؛ ودورُه النحويّ دورُ الكلمة التي هو فيها	آخرًا: علامةُ جزمٍ أصليّة في المضارع الصحيح؛ أو سكونُ بناء (الأمر، الحروف)؛ أو سكونُ وقف؛ وغيرَ آخرٍ: لا عملَ إعرابيًّا لحاله	لا مدلولَ له وحده؛ يُفيد بالنسبة جزءًا من دالّ الجذر أو الصيغة التي يقع فيها	خارج «سألتمونيها»؛ الأدوار: أ
دَ	4؛ والحركةُ لا قيمةَ لها	مجهور، شديد، مستفل، منفتح، مُصمَت، قلقلة كامنة لا تظهر إلا في السكون	أصليٌّ في الجذر، لا يُزاد إلا تكريرًا لعينٍ أو لامٍ (التضعيف)؛ ويُبدَل من تاء الافتعال بعد الزاي والدال والذال (ازدجر)؛ والحالُ لا تغيّر أصالتَه	دالُ الافتعال المبدلة (ازدَجَر)؛ وفي غيرها: حركةُ بنية: فاءُ فَعَل وعينُه، وعينُ يَفعَل، وآخرُ الماضي	حرفُ مبنًى: لا يرد حرفَ معنًى في أصناف الحرف في الكتاب؛ ودورُه النحويّ دورُ الكلمة التي هو فيها	آخرًا: علامةُ نصبٍ أصليّة، وعلامةُ جرٍّ نائبة في الممنوع من الصرف؛ أو حركةُ بناء (الماضي)؛ وغيرَ آخرٍ: لا عملَ إعرابيًّا لحاله	لا مدلولَ له وحده؛ يُفيد بالنسبة جزءًا من دالّ الجذر أو الصيغة التي يقع فيها	خارج «سألتمونيها»؛ الأدوار: أ
دُ	4؛ والحركةُ لا قيمةَ لها	مجهور، شديد، مستفل، منفتح، مُصمَت، قلقلة كامنة لا تظهر إلا في السكون	أصليٌّ في الجذر، لا يُزاد إلا تكريرًا لعينٍ أو لامٍ (التضعيف)؛ ويُبدَل من تاء الافتعال بعد الزاي والدال والذال (ازدجر)؛ والحالُ لا تغيّر أصالتَه	حركةُ بنية: فاءُ فُعِل (المبنيّ للمجهول) وفُعول وفُعَل، وعينُ فَعُل ويَفعُل	حرفُ مبنًى: لا يرد حرفَ معنًى في أصناف الحرف في الكتاب؛ ودورُه النحويّ دورُ الكلمة التي هو فيها	آخرًا: علامةُ رفعٍ أصليّة؛ أو حركةُ بناء (حيثُ، نحنُ)؛ وغيرَ آخرٍ: لا عملَ إعرابيًّا لحاله	لا مدلولَ له وحده؛ يُفيد بالنسبة جزءًا من دالّ الجذر أو الصيغة التي يقع فيها	خارج «سألتمونيها»؛ الأدوار: أ
دِ	4؛ والحركةُ لا قيمةَ لها	مجهور، شديد، مستفل، منفتح، مُصمَت، قلقلة كامنة لا تظهر إلا في السكون	أصليٌّ في الجذر، لا يُزاد إلا تكريرًا لعينٍ أو لامٍ (التضعيف)؛ ويُبدَل من تاء الافتعال بعد الزاي والدال والذال (ازدجر)؛ والحالُ لا تغيّر أصالتَه	حركةُ بنية: عينُ فَعِل ويَفعِل وفاعِل ومُفعِل، وعينُ فُعِل، وفاءُ فِعال وفِعْل	حرفُ مبنًى: لا يرد حرفَ معنًى في أصناف الحرف في الكتاب؛ ودورُه النحويّ دورُ الكلمة التي هو فيها	آخرًا: علامةُ جرٍّ أصليّة، وعلامةُ نصبٍ نائبة في جمع المؤنّث السالم؛ أو حركةُ بناء (هؤلاءِ)؛ وغيرَ آخرٍ: لا عملَ إعرابيًّا لحاله	لا مدلولَ له وحده؛ يُفيد بالنسبة جزءًا من دالّ الجذر أو الصيغة التي يقع فيها	خارج «سألتمونيها»؛ الأدوار: أ
دْ	4؛ والحركةُ لا قيمةَ لها	مجهور، شديد، مستفل، منفتح، مُصمَت، قلقلة ظاهرة	أصليٌّ في الجذر، لا يُزاد إلا تكريرًا لعينٍ أو لامٍ (التضعيف)؛ ويُبدَل من تاء الافتعال بعد الزاي والدال والذال (ازدجر)؛ والحالُ لا تغيّر أصالتَه	سكونُ بنية: فاءُ يَفْعَل ومَفْعول وافْعَل، وعينُ فَعْل؛ وشطرُ الشدّة الأوّل في تضعيف العين (فعّل)	حرفُ مبنًى: لا يرد حرفَ معنًى في أصناف الحرف في الكتاب؛ ودورُه النحويّ دورُ الكلمة التي هو فيها	آخرًا: علامةُ جزمٍ أصليّة في المضارع الصحيح؛ أو سكونُ بناء (الأمر، الحروف)؛ أو سكونُ وقف؛ وغيرَ آخرٍ: لا عملَ إعرابيًّا لحاله	لا مدلولَ له وحده؛ يُفيد بالنسبة جزءًا من دالّ الجذر أو الصيغة التي يقع فيها	خارج «سألتمونيها»؛ الأدوار: أ
ذَ	700؛ والحركةُ لا قيمةَ لها	مجهور، رخو، مستفل، منفتح، مُصمَت	أصليٌّ في الجذر، لا يُزاد إلا تكريرًا لعينٍ أو لامٍ (التضعيف)؛ والحالُ لا تغيّر أصالتَه	حركةُ بنية: فاءُ فَعَل وعينُه، وعينُ يَفعَل، وآخرُ الماضي	حرفُ مبنًى: لا يرد حرفَ معنًى في أصناف الحرف في الكتاب؛ ودورُه النحويّ دورُ الكلمة التي هو فيها	آخرًا: علامةُ نصبٍ أصليّة، وعلامةُ جرٍّ نائبة في الممنوع من الصرف؛ أو حركةُ بناء (الماضي)؛ وغيرَ آخرٍ: لا عملَ إعرابيًّا لحاله	لا مدلولَ له وحده؛ يُفيد بالنسبة جزءًا من دالّ الجذر أو الصيغة التي يقع فيها	خارج «سألتمونيها»؛ الأدوار: أ
ذُ	700؛ والحركةُ لا قيمةَ لها	مجهور، رخو، مستفل، منفتح، مُصمَت	أصليٌّ في الجذر، لا يُزاد إلا تكريرًا لعينٍ أو لامٍ (التضعيف)؛ والحالُ لا تغيّر أصالتَه	حركةُ بنية: فاءُ فُعِل (المبنيّ للمجهول) وفُعول وفُعَل، وعينُ فَعُل ويَفعُل	حرفُ مبنًى: لا يرد حرفَ معنًى في أصناف الحرف في الكتاب؛ ودورُه النحويّ دورُ الكلمة التي هو فيها	آخرًا: علامةُ رفعٍ أصليّة؛ أو حركةُ بناء (حيثُ، نحنُ)؛ وغيرَ آخرٍ: لا عملَ إعرابيًّا لحاله	لا مدلولَ له وحده؛ يُفيد بالنسبة جزءًا من دالّ الجذر أو الصيغة التي يقع فيها	خارج «سألتمونيها»؛ الأدوار: أ
ذِ	700؛ والحركةُ لا قيمةَ لها	مجهور، رخو، مستفل، منفتح، مُصمَت	أصليٌّ في الجذر، لا يُزاد إلا تكريرًا لعينٍ أو لامٍ (التضعيف)؛ والحالُ لا تغيّر أصالتَه	حركةُ بنية: عينُ فَعِل ويَفعِل وفاعِل ومُفعِل، وعينُ فُعِل، وفاءُ فِعال وفِعْل	حرفُ مبنًى: لا يرد حرفَ معنًى في أصناف الحرف في الكتاب؛ ودورُه النحويّ دورُ الكلمة التي هو فيها	آخرًا: علامةُ جرٍّ أصليّة، وعلامةُ نصبٍ نائبة في جمع المؤنّث السالم؛ أو حركةُ بناء (هؤلاءِ)؛ وغيرَ آخرٍ: لا عملَ إعرابيًّا لحاله	لا مدلولَ له وحده؛ يُفيد بالنسبة جزءًا من دالّ الجذر أو الصيغة التي يقع فيها	خارج «سألتمونيها»؛ الأدوار: أ
ذْ	700؛ والحركةُ لا قيمةَ لها	مجهور، رخو، مستفل، منفتح، مُصمَت	أصليٌّ في الجذر، لا يُزاد إلا تكريرًا لعينٍ أو لامٍ (التضعيف)؛ والحالُ لا تغيّر أصالتَه	سكونُ بنية: فاءُ يَفْعَل ومَفْعول وافْعَل، وعينُ فَعْل؛ وشطرُ الشدّة الأوّل في تضعيف العين (فعّل)	حرفُ مبنًى: لا يرد حرفَ معنًى في أصناف الحرف في الكتاب؛ ودورُه النحويّ دورُ الكلمة التي هو فيها	آخرًا: علامةُ جزمٍ أصليّة في المضارع الصحيح؛ أو سكونُ بناء (الأمر، الحروف)؛ أو سكونُ وقف؛ وغيرَ آخرٍ: لا عملَ إعرابيًّا لحاله	لا مدلولَ له وحده؛ يُفيد بالنسبة جزءًا من دالّ الجذر أو الصيغة التي يقع فيها	خارج «سألتمونيها»؛ الأدوار: أ
رَ	200؛ والحركةُ لا قيمةَ لها	مجهور، متوسّط، مستفل، منفتح، مُذلَق، انحراف، تكرير، مفخَّمة	أصليٌّ في الجذر، لا يُزاد إلا تكريرًا لعينٍ أو لامٍ (التضعيف)؛ والحالُ لا تغيّر أصالتَه	حركةُ بنية: فاءُ فَعَل وعينُه، وعينُ يَفعَل، وآخرُ الماضي	حرفُ مبنًى: لا يرد حرفَ معنًى في أصناف الحرف في الكتاب؛ ودورُه النحويّ دورُ الكلمة التي هو فيها	آخرًا: علامةُ نصبٍ أصليّة، وعلامةُ جرٍّ نائبة في الممنوع من الصرف؛ أو حركةُ بناء (الماضي)؛ وغيرَ آخرٍ: لا عملَ إعرابيًّا لحاله	لا مدلولَ له وحده؛ يُفيد بالنسبة جزءًا من دالّ الجذر أو الصيغة التي يقع فيها	خارج «سألتمونيها»؛ الأدوار: أ
رُ	200؛ والحركةُ لا قيمةَ لها	مجهور، متوسّط، مستفل، منفتح، مُذلَق، انحراف، تكرير، مفخَّمة	أصليٌّ في الجذر، لا يُزاد إلا تكريرًا لعينٍ أو لامٍ (التضعيف)؛ والحالُ لا تغيّر أصالتَه	حركةُ بنية: فاءُ فُعِل (المبنيّ للمجهول) وفُعول وفُعَل، وعينُ فَعُل ويَفعُل	حرفُ مبنًى: لا يرد حرفَ معنًى في أصناف الحرف في الكتاب؛ ودورُه النحويّ دورُ الكلمة التي هو فيها	آخرًا: علامةُ رفعٍ أصليّة؛ أو حركةُ بناء (حيثُ، نحنُ)؛ وغيرَ آخرٍ: لا عملَ إعرابيًّا لحاله	لا مدلولَ له وحده؛ يُفيد بالنسبة جزءًا من دالّ الجذر أو الصيغة التي يقع فيها	خارج «سألتمونيها»؛ الأدوار: أ
رِ	200؛ والحركةُ لا قيمةَ لها	مجهور، متوسّط، مستفل، منفتح، مُذلَق، انحراف، تكرير، مرقَّقة	أصليٌّ في الجذر، لا يُزاد إلا تكريرًا لعينٍ أو لامٍ (التضعيف)؛ والحالُ لا تغيّر أصالتَه	حركةُ بنية: عينُ فَعِل ويَفعِل وفاعِل ومُفعِل، وعينُ فُعِل، وفاءُ فِعال وفِعْل	حرفُ مبنًى: لا يرد حرفَ معنًى في أصناف الحرف في الكتاب؛ ودورُه النحويّ دورُ الكلمة التي هو فيها	آخرًا: علامةُ جرٍّ أصليّة، وعلامةُ نصبٍ نائبة في جمع المؤنّث السالم؛ أو حركةُ بناء (هؤلاءِ)؛ وغيرَ آخرٍ: لا عملَ إعرابيًّا لحاله	لا مدلولَ له وحده؛ يُفيد بالنسبة جزءًا من دالّ الجذر أو الصيغة التي يقع فيها	خارج «سألتمونيها»؛ الأدوار: أ
رْ	200؛ والحركةُ لا قيمةَ لها	مجهور، متوسّط، مستفل، منفتح، مُذلَق، انحراف، تكرير، بحسب ما قبلها	أصليٌّ في الجذر، لا يُزاد إلا تكريرًا لعينٍ أو لامٍ (التضعيف)؛ والحالُ لا تغيّر أصالتَه	سكونُ بنية: فاءُ يَفْعَل ومَفْعول وافْعَل، وعينُ فَعْل؛ وشطرُ الشدّة الأوّل في تضعيف العين (فعّل)	حرفُ مبنًى: لا يرد حرفَ معنًى في أصناف الحرف في الكتاب؛ ودورُه النحويّ دورُ الكلمة التي هو فيها	آخرًا: علامةُ جزمٍ أصليّة في المضارع الصحيح؛ أو سكونُ بناء (الأمر، الحروف)؛ أو سكونُ وقف؛ وغيرَ آخرٍ: لا عملَ إعرابيًّا لحاله	لا مدلولَ له وحده؛ يُفيد بالنسبة جزءًا من دالّ الجذر أو الصيغة التي يقع فيها	خارج «سألتمونيها»؛ الأدوار: أ
زَ	7؛ والحركةُ لا قيمةَ لها	مجهور، رخو، مستفل، منفتح، مُصمَت، صفير	أصليٌّ في الجذر، لا يُزاد إلا تكريرًا لعينٍ أو لامٍ (التضعيف)؛ والحالُ لا تغيّر أصالتَه	حركةُ بنية: فاءُ فَعَل وعينُه، وعينُ يَفعَل، وآخرُ الماضي	حرفُ مبنًى: لا يرد حرفَ معنًى في أصناف الحرف في الكتاب؛ ودورُه النحويّ دورُ الكلمة التي هو فيها	آخرًا: علامةُ نصبٍ أصليّة، وعلامةُ جرٍّ نائبة في الممنوع من الصرف؛ أو حركةُ بناء (الماضي)؛ وغيرَ آخرٍ: لا عملَ إعرابيًّا لحاله	لا مدلولَ له وحده؛ يُفيد بالنسبة جزءًا من دالّ الجذر أو الصيغة التي يقع فيها	خارج «سألتمونيها»؛ الأدوار: أ
زُ	7؛ والحركةُ لا قيمةَ لها	مجهور، رخو، مستفل، منفتح، مُصمَت، صفير	أصليٌّ في الجذر، لا يُزاد إلا تكريرًا لعينٍ أو لامٍ (التضعيف)؛ والحالُ لا تغيّر أصالتَه	حركةُ بنية: فاءُ فُعِل (المبنيّ للمجهول) وفُعول وفُعَل، وعينُ فَعُل ويَفعُل	حرفُ مبنًى: لا يرد حرفَ معنًى في أصناف الحرف في الكتاب؛ ودورُه النحويّ دورُ الكلمة التي هو فيها	آخرًا: علامةُ رفعٍ أصليّة؛ أو حركةُ بناء (حيثُ، نحنُ)؛ وغيرَ آخرٍ: لا عملَ إعرابيًّا لحاله	لا مدلولَ له وحده؛ يُفيد بالنسبة جزءًا من دالّ الجذر أو الصيغة التي يقع فيها	خارج «سألتمونيها»؛ الأدوار: أ
زِ	7؛ والحركةُ لا قيمةَ لها	مجهور، رخو، مستفل، منفتح، مُصمَت، صفير	أصليٌّ في الجذر، لا يُزاد إلا تكريرًا لعينٍ أو لامٍ (التضعيف)؛ والحالُ لا تغيّر أصالتَه	حركةُ بنية: عينُ فَعِل ويَفعِل وفاعِل ومُفعِل، وعينُ فُعِل، وفاءُ فِعال وفِعْل	حرفُ مبنًى: لا يرد حرفَ معنًى في أصناف الحرف في الكتاب؛ ودورُه النحويّ دورُ الكلمة التي هو فيها	آخرًا: علامةُ جرٍّ أصليّة، وعلامةُ نصبٍ نائبة في جمع المؤنّث السالم؛ أو حركةُ بناء (هؤلاءِ)؛ وغيرَ آخرٍ: لا عملَ إعرابيًّا لحاله	لا مدلولَ له وحده؛ يُفيد بالنسبة جزءًا من دالّ الجذر أو الصيغة التي يقع فيها	خارج «سألتمونيها»؛ الأدوار: أ
زْ	7؛ والحركةُ لا قيمةَ لها	مجهور، رخو، مستفل، منفتح، مُصمَت، صفير	أصليٌّ في الجذر، لا يُزاد إلا تكريرًا لعينٍ أو لامٍ (التضعيف)؛ والحالُ لا تغيّر أصالتَه	سكونُ بنية: فاءُ يَفْعَل ومَفْعول وافْعَل، وعينُ فَعْل؛ وشطرُ الشدّة الأوّل في تضعيف العين (فعّل)	حرفُ مبنًى: لا يرد حرفَ معنًى في أصناف الحرف في الكتاب؛ ودورُه النحويّ دورُ الكلمة التي هو فيها	آخرًا: علامةُ جزمٍ أصليّة في المضارع الصحيح؛ أو سكونُ بناء (الأمر، الحروف)؛ أو سكونُ وقف؛ وغيرَ آخرٍ: لا عملَ إعرابيًّا لحاله	لا مدلولَ له وحده؛ يُفيد بالنسبة جزءًا من دالّ الجذر أو الصيغة التي يقع فيها	خارج «سألتمونيها»؛ الأدوار: أ
سَ	60؛ والحركةُ لا قيمةَ لها	مهموس، رخو، مستفل، منفتح، مُصمَت، صفير	يكون أصلًا في الجذر ويكون زائدًا (من «سألتمونيها»)؛ والحالُ لا تغيّر أصالتَه	سينُ الاستقبال سابقةُ المضارع (سَيفعل)؛ وفي غيرها: حركةُ بنية: فاءُ فَعَل وعينُه، وعينُ يَفعَل، وآخرُ الماضي	سينُ الاستقبال (سَيفعل)	آخرًا: علامةُ نصبٍ أصليّة، وعلامةُ جرٍّ نائبة في الممنوع من الصرف؛ أو حركةُ بناء (الماضي)؛ وغيرَ آخرٍ: لا عملَ إعرابيًّا لحاله	دالٌّ على معنًى في غيره إذا اقترن بلفظ: سينُ الاستقبال (سَيفعل)	في جدول «سألتمونيها» (letter_roles_draft.tsv)
سُ	60؛ والحركةُ لا قيمةَ لها	مهموس، رخو، مستفل، منفتح، مُصمَت، صفير	يكون أصلًا في الجذر ويكون زائدًا (من «سألتمونيها»)؛ والحالُ لا تغيّر أصالتَه	حركةُ بنية: فاءُ فُعِل (المبنيّ للمجهول) وفُعول وفُعَل، وعينُ فَعُل ويَفعُل	حرفُ مبنًى: لا يرد حرفَ معنًى في أصناف الحرف في الكتاب؛ ودورُه النحويّ دورُ الكلمة التي هو فيها	آخرًا: علامةُ رفعٍ أصليّة؛ أو حركةُ بناء (حيثُ، نحنُ)؛ وغيرَ آخرٍ: لا عملَ إعرابيًّا لحاله	لا مدلولَ له وحده؛ يُفيد بالنسبة جزءًا من دالّ الجذر أو الصيغة التي يقع فيها	في جدول «سألتمونيها» (letter_roles_draft.tsv)
سِ	60؛ والحركةُ لا قيمةَ لها	مهموس، رخو، مستفل، منفتح، مُصمَت، صفير	يكون أصلًا في الجذر ويكون زائدًا (من «سألتمونيها»)؛ والحالُ لا تغيّر أصالتَه	حركةُ بنية: عينُ فَعِل ويَفعِل وفاعِل ومُفعِل، وعينُ فُعِل، وفاءُ فِعال وفِعْل	حرفُ مبنًى: لا يرد حرفَ معنًى في أصناف الحرف في الكتاب؛ ودورُه النحويّ دورُ الكلمة التي هو فيها	آخرًا: علامةُ جرٍّ أصليّة، وعلامةُ نصبٍ نائبة في جمع المؤنّث السالم؛ أو حركةُ بناء (هؤلاءِ)؛ وغيرَ آخرٍ: لا عملَ إعرابيًّا لحاله	لا مدلولَ له وحده؛ يُفيد بالنسبة جزءًا من دالّ الجذر أو الصيغة التي يقع فيها	في جدول «سألتمونيها» (letter_roles_draft.tsv)
سْ	60؛ والحركةُ لا قيمةَ لها	مهموس، رخو، مستفل، منفتح، مُصمَت، صفير	يكون أصلًا في الجذر ويكون زائدًا (من «سألتمونيها»)؛ والحالُ لا تغيّر أصالتَه	سينُ استفعل (اسْتَفعَل، مُسْتَفعِل)؛ وفي غيرها: سكونُ بنية: فاءُ يَفْعَل ومَفْعول وافْعَل، وعينُ فَعْل؛ وشطرُ الشدّة الأوّل في تضعيف العين (فعّل)	حرفُ مبنًى: لا يرد حرفَ معنًى في أصناف الحرف في الكتاب؛ ودورُه النحويّ دورُ الكلمة التي هو فيها	آخرًا: علامةُ جزمٍ أصليّة في المضارع الصحيح؛ أو سكونُ بناء (الأمر، الحروف)؛ أو سكونُ وقف؛ وغيرَ آخرٍ: لا عملَ إعرابيًّا لحاله	لا مدلولَ له وحده؛ يُفيد بالنسبة جزءًا من دالّ الجذر أو الصيغة التي يقع فيها	في جدول «سألتمونيها» (letter_roles_draft.tsv)
شَ	300؛ والحركةُ لا قيمةَ لها	مهموس، رخو، مستفل، منفتح، مُصمَت، تفشٍّ	أصليٌّ في الجذر، لا يُزاد إلا تكريرًا لعينٍ أو لامٍ (التضعيف)؛ والحالُ لا تغيّر أصالتَه	حركةُ بنية: فاءُ فَعَل وعينُه، وعينُ يَفعَل، وآخرُ الماضي	حرفُ مبنًى: لا يرد حرفَ معنًى في أصناف الحرف في الكتاب؛ ودورُه النحويّ دورُ الكلمة التي هو فيها	آخرًا: علامةُ نصبٍ أصليّة، وعلامةُ جرٍّ نائبة في الممنوع من الصرف؛ أو حركةُ بناء (الماضي)؛ وغيرَ آخرٍ: لا عملَ إعرابيًّا لحاله	لا مدلولَ له وحده؛ يُفيد بالنسبة جزءًا من دالّ الجذر أو الصيغة التي يقع فيها	خارج «سألتمونيها»؛ الأدوار: أ
شُ	300؛ والحركةُ لا قيمةَ لها	مهموس، رخو، مستفل، منفتح، مُصمَت، تفشٍّ	أصليٌّ في الجذر، لا يُزاد إلا تكريرًا لعينٍ أو لامٍ (التضعيف)؛ والحالُ لا تغيّر أصالتَه	حركةُ بنية: فاءُ فُعِل (المبنيّ للمجهول) وفُعول وفُعَل، وعينُ فَعُل ويَفعُل	حرفُ مبنًى: لا يرد حرفَ معنًى في أصناف الحرف في الكتاب؛ ودورُه النحويّ دورُ الكلمة التي هو فيها	آخرًا: علامةُ رفعٍ أصليّة؛ أو حركةُ بناء (حيثُ، نحنُ)؛ وغيرَ آخرٍ: لا عملَ إعرابيًّا لحاله	لا مدلولَ له وحده؛ يُفيد بالنسبة جزءًا من دالّ الجذر أو الصيغة التي يقع فيها	خارج «سألتمونيها»؛ الأدوار: أ
شِ	300؛ والحركةُ لا قيمةَ لها	مهموس، رخو، مستفل، منفتح، مُصمَت، تفشٍّ	أصليٌّ في الجذر، لا يُزاد إلا تكريرًا لعينٍ أو لامٍ (التضعيف)؛ والحالُ لا تغيّر أصالتَه	حركةُ بنية: عينُ فَعِل ويَفعِل وفاعِل ومُفعِل، وعينُ فُعِل، وفاءُ فِعال وفِعْل	حرفُ مبنًى: لا يرد حرفَ معنًى في أصناف الحرف في الكتاب؛ ودورُه النحويّ دورُ الكلمة التي هو فيها	آخرًا: علامةُ جرٍّ أصليّة، وعلامةُ نصبٍ نائبة في جمع المؤنّث السالم؛ أو حركةُ بناء (هؤلاءِ)؛ وغيرَ آخرٍ: لا عملَ إعرابيًّا لحاله	لا مدلولَ له وحده؛ يُفيد بالنسبة جزءًا من دالّ الجذر أو الصيغة التي يقع فيها	خارج «سألتمونيها»؛ الأدوار: أ
شْ	300؛ والحركةُ لا قيمةَ لها	مهموس، رخو، مستفل، منفتح، مُصمَت، تفشٍّ	أصليٌّ في الجذر، لا يُزاد إلا تكريرًا لعينٍ أو لامٍ (التضعيف)؛ والحالُ لا تغيّر أصالتَه	سكونُ بنية: فاءُ يَفْعَل ومَفْعول وافْعَل، وعينُ فَعْل؛ وشطرُ الشدّة الأوّل في تضعيف العين (فعّل)	حرفُ مبنًى: لا يرد حرفَ معنًى في أصناف الحرف في الكتاب؛ ودورُه النحويّ دورُ الكلمة التي هو فيها	آخرًا: علامةُ جزمٍ أصليّة في المضارع الصحيح؛ أو سكونُ بناء (الأمر، الحروف)؛ أو سكونُ وقف؛ وغيرَ آخرٍ: لا عملَ إعرابيًّا لحاله	لا مدلولَ له وحده؛ يُفيد بالنسبة جزءًا من دالّ الجذر أو الصيغة التي يقع فيها	خارج «سألتمونيها»؛ الأدوار: أ
صَ	90؛ والحركةُ لا قيمةَ لها	مهموس، رخو، مستعلٍ، مطبق، مُصمَت، صفير، تفخيمٌ أعلى	أصليٌّ في الجذر، لا يُزاد إلا تكريرًا لعينٍ أو لامٍ (التضعيف)؛ والحالُ لا تغيّر أصالتَه	حركةُ بنية: فاءُ فَعَل وعينُه، وعينُ يَفعَل، وآخرُ الماضي	حرفُ مبنًى: لا يرد حرفَ معنًى في أصناف الحرف في الكتاب؛ ودورُه النحويّ دورُ الكلمة التي هو فيها	آخرًا: علامةُ نصبٍ أصليّة، وعلامةُ جرٍّ نائبة في الممنوع من الصرف؛ أو حركةُ بناء (الماضي)؛ وغيرَ آخرٍ: لا عملَ إعرابيًّا لحاله	لا مدلولَ له وحده؛ يُفيد بالنسبة جزءًا من دالّ الجذر أو الصيغة التي يقع فيها	خارج «سألتمونيها»؛ الأدوار: أ
صُ	90؛ والحركةُ لا قيمةَ لها	مهموس، رخو، مستعلٍ، مطبق، مُصمَت، صفير، تفخيمٌ دون المفتوح	أصليٌّ في الجذر، لا يُزاد إلا تكريرًا لعينٍ أو لامٍ (التضعيف)؛ والحالُ لا تغيّر أصالتَه	حركةُ بنية: فاءُ فُعِل (المبنيّ للمجهول) وفُعول وفُعَل، وعينُ فَعُل ويَفعُل	حرفُ مبنًى: لا يرد حرفَ معنًى في أصناف الحرف في الكتاب؛ ودورُه النحويّ دورُ الكلمة التي هو فيها	آخرًا: علامةُ رفعٍ أصليّة؛ أو حركةُ بناء (حيثُ، نحنُ)؛ وغيرَ آخرٍ: لا عملَ إعرابيًّا لحاله	لا مدلولَ له وحده؛ يُفيد بالنسبة جزءًا من دالّ الجذر أو الصيغة التي يقع فيها	خارج «سألتمونيها»؛ الأدوار: أ
صِ	90؛ والحركةُ لا قيمةَ لها	مهموس، رخو، مستعلٍ، مطبق، مُصمَت، صفير، أدنى مراتب التفخيم	أصليٌّ في الجذر، لا يُزاد إلا تكريرًا لعينٍ أو لامٍ (التضعيف)؛ والحالُ لا تغيّر أصالتَه	حركةُ بنية: عينُ فَعِل ويَفعِل وفاعِل ومُفعِل، وعينُ فُعِل، وفاءُ فِعال وفِعْل	حرفُ مبنًى: لا يرد حرفَ معنًى في أصناف الحرف في الكتاب؛ ودورُه النحويّ دورُ الكلمة التي هو فيها	آخرًا: علامةُ جرٍّ أصليّة، وعلامةُ نصبٍ نائبة في جمع المؤنّث السالم؛ أو حركةُ بناء (هؤلاءِ)؛ وغيرَ آخرٍ: لا عملَ إعرابيًّا لحاله	لا مدلولَ له وحده؛ يُفيد بالنسبة جزءًا من دالّ الجذر أو الصيغة التي يقع فيها	خارج «سألتمونيها»؛ الأدوار: أ
صْ	90؛ والحركةُ لا قيمةَ لها	مهموس، رخو، مستعلٍ، مطبق، مُصمَت، صفير، تفخيمٌ بحسب ما قبله	أصليٌّ في الجذر، لا يُزاد إلا تكريرًا لعينٍ أو لامٍ (التضعيف)؛ والحالُ لا تغيّر أصالتَه	سكونُ بنية: فاءُ يَفْعَل ومَفْعول وافْعَل، وعينُ فَعْل؛ وشطرُ الشدّة الأوّل في تضعيف العين (فعّل)	حرفُ مبنًى: لا يرد حرفَ معنًى في أصناف الحرف في الكتاب؛ ودورُه النحويّ دورُ الكلمة التي هو فيها؛ وفاتحةُ سورةٍ قائمةٌ بنفسها (ص، ق، ن) لا يحكم الكتابُ بإعرابها	آخرًا: علامةُ جزمٍ أصليّة في المضارع الصحيح؛ أو سكونُ بناء (الأمر، الحروف)؛ أو سكونُ وقف؛ وغيرَ آخرٍ: لا عملَ إعرابيًّا لحاله	لا مدلولَ له وحده؛ يُفيد بالنسبة جزءًا من دالّ الجذر أو الصيغة التي يقع فيها	خارج «سألتمونيها»؛ الأدوار: أ
